Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 04/15  24:00:00,92.5398032411,23.3258178555,18.9758653744,0.0,4.12243109448,15.9888894789,101.956345882,98.9646154641,2.97173041782,0.02
 04/16  01:00:00,74.6808048585,17.6240121702,14.5518394854,0.0,2.06121554724,15.9888894789,83.03048869,80.0387582722,2.97173041782,0.02
 04/16  02:00:00,83.8176251106,22.0300152128,17.3832987331,0.0,2.06121554724,15.9888894789,105.373315131,102.381584713,2.97173041782,0.02
 04/16  03:00:00,72.6132742069,18.7470411272,13.4356283297,0.0263191652576,2.06121554724,15.9888894789,85.3669685442,82.3752381264,2.97173041782,0.02
 04/16  04:00:00,79.0578986292,22.0300152128,16.9184676972,0.0,2.06121554724,15.9888894789,107.176628511,104.184898093,2.97173041782,0.02
 04/16  05:00:00,67.2805139688,18.9198148129,12.7341563832,0.36751009051,2.06121554724,15.9888894789,95.5719838913,83.9983613309,2.97173041782,8.60189214258
 04/16  06:00:00,69.1647673081,22.0300152128,15.3366700471,0.0,2.06121554724,15.9888894789,109.252705857,106.260975439,2.97173041782,0.02
 04/16  07:00:00,51.0437951197,18.9198148129,12.1924351135,0.973210241146,2.06121554724,15.9888894789,88.1447244751,85.1529940573,2.97173041782,0.02
 04/16  08:00:00,87.8815376955,23.6713652269,15.6288368127,1.19881731732,4.12243109448,41.7362269337,106.616280773,101.643396743,4.9528840297,0.02
 04/16  09:00:00,80.1677844746,19.0062016558,13.1204280667,1.23347086302,4.12243109448,41.7362269337,85.1028315005,80.1299474708,4.9528840297,0.02
 04/16  10:00:00,88.7036991649,23.3258178555,16.7719325588,1.34097372124,4.12243109448,41.7362269337,104.642809294,99.6699252641,4.9528840297,0.02
 04/16  11:00:00,81.458434521,19.3517490272,14.0320567424,1.30824459214,4.12243109448,41.7362269337,84.3278886384,79.3550046087,4.9528840297,0.02
 04/16  12:00:00,91.2291031804,23.8441389126,19.1213515746,0.788962461114,4.12243109448,41.7362269337,102.235511766,97.2626277359,4.9528840297,0.02
 04/16  13:00:00,82.2446417144,18.9198148129,15.9008098259,0.442124323359,4.12243109448,41.7362269337,82.5772065882,77.6043225585,4.9528840297,0.02
 04/16  14:00:00,93.4471206113,23.3258178555,21.3217379461,0.316440575069,4.12243109448,41.7362269337,100.200533026,95.2276489959,4.9528840297,0.02
 04/16  15:00:00,84.8851187747,19.3517490272,17.2926079417,0.399587043342,4.12243109448,41.7362269337,81.1519985944,76.1791145647,4.9528840297,0.02
 04/16  16:00:00,82.0021755779,23.7577520697,21.6048852601,0.34978943005,4.12243109448,24.8785346261,100.312871904,95.3399878743,4.9528840297,0.02
 04/16  17:00:00,42.6731416961,11.4469418206,10.269813493,0.126660584909,2.06121554724,15.9888894789,53.9341276037,50.9423971859,2.97173041782,0.02
 04/16  18:00:00,44.8758184318,13.9954907133,10.5984270697,0.249154495475,2.06121554724,15.9888894789,66.3213538184,63.3296234006,2.97173041782,0.02
 04/16  19:00:00,49.8726185846,18.0559463845,12.3835662969,0.231471353582,2.06121554724,15.9888894789,87.9049153987,84.9131849809,2.97173041782,0.02
 04/16  20:00:00,74.2180023515,23.3258178555,13.5965914492,1.5556021647,2.06121554724,15.9888894789,110.000373551,107.008643133,2.97173041782,0.02
 04/16  21:00:00,65.3598705674,17.8831726988,10.1917853708,0.254664596432,2.06121554724,15.9888894789,89.2309741131,86.2392436953,2.97173041782,0.02
 04/16  22:00:00,75.6444019131,22.8938836412,12.358271559,1.88591553489,2.06121554724,15.9888894789,112.184609258,109.19287884,2.97173041782,0.02
 04/16  23:00:00,70.6429245377,18.8118312594,9.57586086347,3.74603052386,2.06121554724,15.9888894789,91.4732974206,88.4815670027,2.97173041782,0.02
 04/16  24:00:00,81.8562676177,23.1530441698,11.5383340113,4.16850618823,2.06121554724,15.9888894789,113.236711567,110.244981149,2.97173041782,0.02
 04/17  01:00:00,79.1632736484,19.2653621843,8.85249678098,6.58662340489,4.12243109448,15.9888894789,90.5042079742,87.5124775564,2.97173041782,0.02
 04/17  02:00:00,97.3257285615,24.189686284,11.1603225684,9.95941798478,4.12243109448,15.9888894789,112.134209769,109.142479351,2.97173041782,0.02
 04/17  03:00:00,86.8176716538,19.3517490272,8.48595916255,8.9860681359,4.12243109448,15.9888894789,90.4101583312,87.4184279134,2.97173041782,0.02
 04/17  04:00:00,125.70362776,28.5956893265,11.6391256746,9.26600704597,12.3672932834,24.9413748627,128.311099879,123.338215849,4.9528840297,0.02
 04/17  05:00:00,154.61900803,28.1809153381,14.5944857051,35.0441191023,12.3672932834,24.9413748627,196.304740126,191.331856096,4.9528840297,0.02
 04/17  06:00:00,210.158097904,29.0830682535,14.8674265739,33.676492176,24.7345865669,70.7195625826,170.92748579,161.001717731,9.90576805939,0.02
 04/17  07:00:00,219.667091026,29.1218894877,14.8764554149,22.7835216675,37.1018798503,92.3937384068,158.224349746,139.70946553,9.90576805939,8.60911615712
 04/17  08:00:00,225.327546105,29.1351259654,14.8760087889,19.844390025,37.1018798503,104.434947198,142.772895812,132.847127752,9.90576805939,0.02
 04/17  09:00:00,234.196951166,29.1482912346,15.9803256519,17.3344770925,37.1018798503,116.476155989,134.854728154,124.928960094,9.90576805939,0.02
 04/17  10:00:00,232.274758044,29.1586754551,16.7721357458,15.2615035274,37.1018798503,116.476155989,135.990287971,117.44768781,9.90576805939,8.6368321009
 04/17  11:00:00,229.507085937,29.1672755525,17.3188960148,13.4467041522,37.1018798503,116.476155989,132.236656678,113.692368904,9.90576805939,8.6385197149
 04/17  12:00:00,216.574494592,29.1812913463,17.7113859631,11.8357075098,37.1018798503,104.434947198,120.923387177,110.997619118,9.90576805939,0.02
 04/17  13:00:00,223.715826375,29.2159386654,17.707155216,10.4307599115,37.1018798503,116.476155989,127.403899289,108.859483951,9.90576805939,8.63864727804
 04/17  14:00:00,221.891359398,29.2569814598,17.7044166502,9.2260946924,37.1018798503,116.476155989,116.899386094,106.973618035,9.90576805939,0.02
 04/17  15:00:00,222.70851594,29.2989117732,17.7121751249,8.24809996406,37.1018798503,116.476155989,123.845217072,105.304493577,9.90576805939,8.6349554364
 04/17  16:00:00,223.391750211,29.3419873709,17.705348554,7.52862603014,37.1018798503,116.476155989,113.740662379,103.81489432,9.90576805939,0.02
 04/17  17:00:00,222.425477924,29.3763986697,17.7041880019,7.07220854947,37.1018798503,116.476155989,112.924918021,102.999149961,9.90576805939,0.02
 04/17  18:00:00,130.388209141,27.5878428266,14.5481651736,0.0,24.7345865669,47.5788473902,84.3738892079,79.4010051782,4.9528840297,0.02
 04/17  19:00:00,129.176392766,28.0197770409,14.1612478207,0.0,24.7345865669,47.5788473902,98.2589453824,84.696496346,4.9528840297,8.60956500674
 04/17  20:00:00,120.513069173,26.8679524696,13.5156802499,0.004243517706,12.3672932834,38.6892022431,103.424170172,100.432439754,2.97173041782,0.02
 04/17  21:00:00,99.076961217,21.3474495313,10.1858133951,0.33101410164,12.3672932834,27.0668015668,86.5616012047,83.5698707869,2.97173041782,0.02
 04/17  22:00:00,75.766669429,17.6240121702,8.03236274141,0.0,4.12243109448,15.9888894789,78.5162378441,75.5245074263,2.97173041782,0.02
 04/17  23:00:00,91.9055106814,23.1098507484,9.82793924342,1.68298016924,4.12243109448,15.9888894789,100.595933986,97.6042035678,2.97173041782,0.02
 04/17  24:00:00,78.3349125735,17.6240121702,7.35685431517,0.0,4.12243109448,15.9888894789,81.7734839018,78.781753484,2.97173041782,0.02
 04/18  01:00:00,96.601200169,24.1032994411,8.95111079058,5.87860093132,4.12243109448,15.9888894789,103.695901243,100.704170825,2.97173041782,0.02
 04/18  02:00:00,89.7057474419,19.3517490272,7.01379735867,6.52000374447,4.12243109448,15.9888894789,83.8630181775,80.8712877597,2.97173041782,0.02
 04/18  03:00:00,110.619427788,24.189686284,8.85573248905,9.66512243544,4.12243109448,15.9888894789,104.513854585,101.522124167,2.97173041782,0.02
 04/18  04:00:00,135.137549361,28.1637551123,10.0881947062,6.5741090157,12.3672932834,24.9413748627,117.89593644,112.92305241,4.9528840297,0.02
 04/18  05:00:00,170.726190211,28.6267312521,13.5787644348,39.4854489288,12.3672932834,24.9413748627,186.282732787,181.309848758,4.9528840297,0.02
 04/18  06:00:00,215.54746761,29.1055027571,13.9085387684,30.0272068231,24.7345865669,70.7195625826,164.435495443,154.509727384,9.90576805939,0.02
 04/18  07:00:00,225.522159573,29.1619010296,14.4895513778,20.8779655654,37.1018798503,92.3937384068,142.10919142,132.183423361,9.90576805939,0.02
 04/18  08:00:00,229.926578909,29.1836512097,15.4438920258,16.4266899703,37.1018798503,104.434947198,139.014001964,120.480557517,9.90576805939,8.62767638803
 04/18  09:00:00,239.300938481,29.2125075928,16.9348912853,12.8321097676,37.1018798503,116.476155989,120.87537007,110.949602011,9.90576805939,0.02
 04/18  10:00:00,239.689103509,29.2629280666,18.8067828268,9.7921270939,37.1018798503,116.476155989,124.969776468,106.427259942,9.90576805939,8.63674846668
 04/18  11:00:00,239.762413492,29.3401662182,20.1085787149,7.00315536466,37.1018798503,116.476155989,112.588669287,102.662901228,9.90576805939,0.02
 04/18  12:00:00,229.698453566,29.4251352567,21.5430299272,5.39954690316,37.1018798503,104.434947198,117.599598138,99.0605739636,9.90576805939,8.63325611539
 04/18  13:00:00,240.004483809,29.5629515273,22.8183178653,3.95654461769,37.1018798503,116.476155989,105.850622918,95.924854859,9.90576805939,0.02
 04/18  14:00:00,239.238584338,29.743359689,23.8479264992,2.4446079593,37.1018798503,116.476155989,112.055806884,93.5134086879,9.90576805939,8.63663013633
 04/18  15:00:00,239.178762218,29.8477129212,24.3231537382,1.51494190638,37.1018798503,116.476155989,101.806718435,91.8809503757,9.90576805939,0.02
 04/18  16:00:00,240.83150919,29.9094559349,25.0055681137,0.970680277228,37.1018798503,116.476155989,109.154166945,90.6199936403,9.90576805939,8.62840524551
 04/18  17:00:00,242.87851782,29.9471016991,25.5023446121,0.723057121024,37.1018798503,116.476155989,99.6603422604,89.734574201,9.90576805939,0.02
 04/18  18:00:00,157.88089776,27.6238373445,22.4987170875,0.0,24.7345865669,47.5788473902,72.794275203,67.8213911733,4.9528840297,0.02
 04/18  19:00:00,156.751893128,28.487705773,20.7895914962,0.0,24.7345865669,47.5788473902,79.1967497142,74.2238656845,4.9528840297,0.02
 04/18  20:00:00,136.488320117,27.2998866838,17.6304075198,0.0,12.3672932834,38.6892022431,94.8778565947,91.8861261769,2.97173041782,0.02
 04/18  21:00:00,96.8714088626,16.2935451674,10.0626061641,0.0,12.3672932834,27.0668015668,76.17348996,64.5958253282,2.97173041782,8.60593421403
 04/18  22:00:00,94.6505704913,23.3258178555,11.7057191506,0.0,4.12243109448,15.9888894789,93.1959466642,90.2042162464,2.97173041782,0.02
 04/18  23:00:00,83.9538034214,17.6240121702,9.34922324872,0.0,4.12243109448,15.9888894789,77.4667238905,74.4749934727,2.97173041782,0.02
 04/18  24:00:00,96.1859126019,22.461949427,10.8867501504,0.0510350249776,4.12243109448,15.9888894789,98.0731810285,95.0814506107,2.97173041782,0.02
 04/19  01:00:00,87.1508336445,18.4878805987,8.52938367259,0.205846600192,4.12243109448,15.9888894789,79.2134227017,76.2216922838,2.97173041782,0.02
