Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 06/28  15:00:00,266.55490329,30.0799211949,3.64736899836,0.0,62.886420148,41.4019203762,11.3618951123,0.0,10.5075,0.854395112313
 06/28  16:00:00,270.535477726,30.0799211949,4.77662673489,0.0,62.886420148,41.4019203762,11.6725968701,0.0,10.5075,1.16509687014
 06/28  17:00:00,271.124571224,30.0799211949,4.67042456817,0.0,62.886420148,41.4019203762,11.6725980812,0.0,10.5075,1.16509808115
 06/28  18:00:00,267.401567134,30.0799211949,4.21360153166,0.0,41.9242800987,36.8599292233,10.5049923162,0.0,9.34,1.16499231623
 06/28  19:00:00,258.895768073,30.0799211949,4.30593992256,0.0,41.9242800987,36.8599292233,10.5047497433,0.0,9.34,1.16474974333
 06/28  20:00:00,234.801460144,30.0799211949,2.42925797278,0.0,34.9369000822,32.3179380704,15.2349491281,5.89774359207,8.1725,1.16470553601
 06/28  21:00:00,172.548332827,30.0799211949,1.07533006189,0.0,13.9747600329,18.6919646116,6.89990249629,1.06537697423,4.67,1.16452552206
 06/28  22:00:00,111.965649541,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/28  23:00:00,142.747258615,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/28  24:00:00,116.388410517,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49922088906,0.0,2.335,1.16422088906
 06/29  01:00:00,106.480417769,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/29  02:00:00,105.467628156,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/29  03:00:00,104.365068491,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/29  04:00:00,110.345977778,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49926671298,0.0,2.335,1.16426671298
 06/29  05:00:00,95.0081010787,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/29  06:00:00,150.260338542,30.0799211949,0.00873163905445,0.0,13.9747600329,18.6919646116,92.9048464016,88.2148464016,4.67,0.02
 06/29  07:00:00,169.298402319,30.0799211949,0.157651548017,0.0,13.9747600329,18.6919646116,97.9240036297,92.0895225343,4.67,1.16448109546
 06/29  08:00:00,250.903601312,30.0799211949,1.08807833761,0.0,34.9369000822,32.3179380704,67.7739058774,59.5814058774,8.1725,0.02
 06/29  09:00:00,284.079323745,30.0799211949,1.93734642534,0.0,62.886420148,41.4019203762,36.2104062187,24.5381212455,10.5075,1.16478497319
 06/29  10:00:00,282.213797699,30.0799211949,2.42400581143,0.0,62.886420148,41.4019203762,15.3409627286,3.66852012691,10.5075,1.16494260167
 06/29  11:00:00,311.446175477,30.0799211949,4.44224509208,0.0,62.886420148,41.4019203762,11.6727316356,0.0,10.5075,1.16523163559
 06/29  12:00:00,302.73715967,30.0799211949,5.28013013538,0.0,62.886420148,41.4019203762,11.6727113616,0.0,10.5075,1.16521136163
 06/29  13:00:00,303.175709627,30.0799211949,5.82470787205,0.0,62.886420148,41.4019203762,12.8182442263,0.0,10.5075,2.31074422628
 06/29  14:00:00,295.315529584,30.0799211949,5.60754097417,0.0,62.886420148,41.4019203762,11.6726910008,0.0,10.5075,1.16519100076
 06/29  15:00:00,288.249583234,30.0799211949,4.88411421111,0.0,62.886420148,41.4019203762,11.6725720325,0.0,10.5075,1.1650720325
 06/29  16:00:00,293.339588233,30.0799211949,7.08139428095,0.0,62.886420148,41.4019203762,11.6725675521,0.0,10.5075,1.16506755214
 06/29  17:00:00,295.874478676,30.0799211949,7.92394750618,0.0,62.886420148,41.4019203762,11.6725781403,0.0,10.5075,1.16507814034
 06/29  18:00:00,286.67854679,30.0799211949,5.42243186588,0.0,41.9242800987,36.8599292233,10.5049141293,0.0,9.34,1.16491412932
 06/29  19:00:00,273.396809946,30.0799211949,3.73649621909,0.0,41.9242800987,36.8599292233,9.36,0.0,9.34,0.02
 06/29  20:00:00,254.90035995,30.0799211949,2.61364142259,0.0,34.9369000822,32.3179380704,10.4916432998,1.15440376046,8.1725,1.16473953937
 06/29  21:00:00,186.026943295,30.0799211949,1.51484124304,0.0,13.9747600329,18.6919646116,5.83459612701,0.0,4.67,1.16459612701
 06/29  22:00:00,123.652501246,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/29  23:00:00,153.721927395,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49929492032,0.0,2.335,1.16429492032
 06/29  24:00:00,131.09856715,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/30  01:00:00,120.795993049,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/30  02:00:00,119.163194691,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/30  03:00:00,118.800397306,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49900376593,0.0,2.335,1.16400376593
