Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 05/01  13:00:00,1284.69752572,97.1881028735,372.472680904,0.0,243.2593065,302.612436532,496.891715887,384.505185544,56.6466996096,55.7398307331
 05/01  14:00:00,1297.02994441,97.597286033,371.411184138,0.0,243.2593065,302.612436532,482.498909594,377.58339055,42.4850247072,62.4304943366
 05/01  15:00:00,1304.49916384,98.1365017654,370.425710308,0.0,243.2593065,302.612436532,477.701802674,366.745919899,56.6466996096,54.3091831653
 05/01  16:00:00,1312.27661225,98.6319245956,369.014235829,0.0,243.2593065,310.10971186,491.997830209,362.141257053,84.9700494144,44.886523742
 05/01  17:00:00,1311.40280219,99.35297482,366.958745383,0.0,243.2593065,310.10971186,479.756809503,359.442874776,84.9700494144,35.3438853134
 05/01  18:00:00,1050.75248571,94.8185755774,370.783496749,0.0,166.938926447,199.110933808,450.60137107,348.038477604,84.9700494144,17.5928440511
 05/01  19:00:00,1031.53176405,94.8185755774,368.529709699,0.0,166.938926447,191.61365848,444.520765505,361.494642752,56.6466996096,26.3794231436
 05/01  20:00:00,891.315037409,94.8185755774,367.561919506,0.0,100.150657288,124.558693486,492.585223555,409.556811031,56.6466996096,26.3817129146
 05/01  21:00:00,852.579542625,94.8185755774,365.484304656,0.0,100.150657288,124.558693486,489.377126176,420.610686645,42.4850247072,26.2814148239
 05/01  22:00:00,798.969914128,94.8185755774,361.997051701,0.0,46.0930336215,124.558693486,488.739677127,442.895770712,28.3233498048,17.52055661
 05/01  23:00:00,801.153063392,94.8185755774,357.940969922,0.0,46.0930336215,124.558693486,481.763711185,450.084653271,14.1616749024,17.5173830119
 05/01  24:00:00,770.387833982,94.8185755774,357.513865662,0.0,46.0930336215,113.312780494,487.409746325,455.477269034,5.66466996096,26.26780733
 05/02  01:00:00,764.09117295,94.8185755774,359.401142094,0.0,46.0930336215,113.312780494,484.040005676,460.857162469,5.66466996096,17.5181732464
 05/02  02:00:00,767.202816363,94.8185755774,357.563705724,0.0,46.0930336215,113.312780494,498.232484253,466.301168193,5.66466996096,26.266646099
 05/02  03:00:00,765.890092817,94.8185755774,355.141663119,0.0,46.0930336215,113.312780494,492.391601923,469.208196516,5.66466996096,17.5187354453
 05/02  04:00:00,852.194515885,94.8185755774,354.575682942,0.0,100.150657288,148.969399434,474.016167315,450.831522214,5.66466996096,17.5199751406
 05/02  05:00:00,850.022945227,95.0237628477,353.422887077,0.0,100.150657288,149.894399434,770.271132098,729.838620159,14.1616749024,26.2708370365
 05/02  06:00:00,1067.25198108,96.1348563189,352.880506944,0.0,176.471037341,302.612436532,530.885791826,485.041792445,28.3233498048,17.5206495757
 05/02  07:00:00,1186.2787087,97.0770354613,355.270672665,0.0,243.2593065,310.10971186,513.11956321,435.12397634,42.4850247072,35.5105621628
 05/02  08:00:00,1230.87352181,97.842874315,361.38074555,0.0,243.2593065,310.10971186,509.795080924,408.418547305,56.6466996096,44.7298340091
 05/02  09:00:00,1262.90556917,98.4714231192,366.399785227,0.0,243.2593065,302.612436532,483.61562078,396.146521321,42.4850247072,44.9840747524
 05/02  10:00:00,1274.7435145,99.1092989854,370.367112183,0.0,243.2593065,310.10971186,511.404101209,377.051925675,70.808374512,63.5438010222
 05/02  11:00:00,1282.27706614,99.8630614736,373.196840267,0.0,243.2593065,310.10971186,487.733094524,362.304019394,70.808374512,54.620700618
 05/02  12:00:00,1236.09943946,100.745189349,375.784958155,0.0,243.2593065,310.10971186,481.17576636,356.18319566,70.808374512,54.1841961888
 05/02  13:00:00,1268.62618552,101.531123003,375.550546715,0.0,243.2593065,302.612436532,473.444442429,353.076157425,56.6466996096,63.7215853948
 05/02  14:00:00,1272.11369024,102.486711456,375.722517712,0.0,243.2593065,302.612436532,441.105745787,344.156779283,42.4850247072,54.4639417965
 05/02  15:00:00,1271.73112524,103.146663863,377.431692505,0.0,243.2593065,302.612436532,448.746732728,337.796442316,56.6466996096,54.3035908023
 05/02  16:00:00,1290.58550154,103.624219839,377.197052302,0.0,243.2593065,310.10971186,466.462142239,327.624523524,84.9700494144,53.8675693008
 05/02  17:00:00,1291.0438816,104.259591421,373.102399652,0.0,243.2593065,310.10971186,433.093066788,321.603462792,84.9700494144,26.5195545822
 05/02  18:00:00,1013.15825426,94.8185755774,371.211436169,0.0,166.938926447,199.110933808,429.500346585,318.148832965,84.9700494144,26.3814642049
 05/02  19:00:00,1015.20701447,94.8185755774,380.045306816,0.0,166.938926447,191.61365848,422.458187161,339.435131161,56.6466996096,26.3763563909
 05/02  20:00:00,879.134955825,94.8185755774,377.61811347,0.0,100.150657288,124.558693486,472.437536354,389.412100429,56.6466996096,26.3787363159
 05/02  21:00:00,839.337947489,94.8185755774,375.489411966,0.0,100.150657288,124.558693486,462.348511101,402.334577224,42.4850247072,17.528909169
 05/02  22:00:00,781.182108001,94.8185755774,373.392684404,0.0,46.0930336215,124.558693486,470.989559107,425.148697509,28.3233498048,17.5175117935
 05/02  23:00:00,777.141230614,94.8185755774,371.823620036,0.0,46.0930336215,124.558693486,474.236897777,433.807309701,14.1616749024,26.2679131737
 05/02  24:00:00,761.998464723,94.8185755774,370.871119521,0.0,46.0930336215,113.312780494,461.607844747,438.424846304,5.66466996096,17.5183284822
 05/03  01:00:00,757.960620565,94.8185755774,370.546549581,0.0,46.0930336215,113.312780494,475.248716729,443.317207238,5.66466996096,26.2668395297
 05/03  02:00:00,755.86704177,94.8185755774,369.897692455,0.0,46.0930336215,113.312780494,471.521562365,448.338028964,5.66466996096,17.5188634402
 05/03  03:00:00,754.014208228,94.8185755774,368.414116364,0.0,46.0930336215,113.312780494,476.406117652,453.221350592,5.66466996096,17.5200970988
 05/03  04:00:00,839.969309352,94.8185755774,366.843629268,0.0,100.150657288,148.969399434,469.928057697,437.993844937,5.66466996096,26.2695427998
 05/03  05:00:00,836.211161422,95.284577379,365.454936746,0.0,100.150657288,149.894399434,675.491708427,643.809241139,14.1616749024,17.5207923857
 05/03  06:00:00,1056.05017548,97.2313061013,364.549181277,0.0,176.471037341,302.612436532,503.878549599,458.035378951,28.3233498048,17.5198208434
 05/03  07:00:00,1180.03385896,99.1516188787,365.34248724,0.0,243.2593065,310.10971186,490.970779602,412.963207509,42.4850247072,35.522547386
 05/03  08:00:00,1224.44858042,100.100747755,368.819675347,0.0,243.2593065,310.10971186,491.561277124,390.18998952,56.6466996096,44.7245879945
 05/03  09:00:00,1260.74857377,100.830513558,371.188568711,0.0,243.2593065,302.612436532,472.697716558,376.228653747,42.4850247072,53.9840381037
